FindingCode,Severity,ScopeName,RuleName,Issue,Recommendation,EstimatedMinutesToResolve,ObjectValue,DuplicateObjectNames,DuplicateCount,AnyCount,LogSetting,ProfileGroup,ShadowingRule
OPR,critical,Boxwood,WAN Access,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",30,,,0,4,,,
MSEL,medium,Boxwood,WAN Access,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MLF,medium,Boxwood,WAN Access,No log forwarding profile configured,Apply the approved Panorama log forwarding profile.,10,,,0,,,,
MDR,low,Boxwood,WAN Access,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,critical,Boxwood,WAN Access Inbound,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",30,,,0,4,,,
MSEL,medium,Boxwood,WAN Access Inbound,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MLF,medium,Boxwood,WAN Access Inbound,No log forwarding profile configured,Apply the approved Panorama log forwarding profile.,10,,,0,,,,
MDR,low,Boxwood,WAN Access Inbound,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Boxwood,Connect04.tmmc.ca Panorama,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
OPR,critical,Boxwood,MANSE,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",30,,,0,4,,,
MSEL,medium,Boxwood,MANSE,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MLF,medium,Boxwood,MANSE,No log forwarding profile configured,Apply the approved Panorama log forwarding profile.,10,,,0,,,,
MDR,low,Boxwood,MANSE,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,TY Optics San Luis Potosi,Printers Scan to Email-1,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,TY Optics San Luis Potosi,Printers Scan to Email-1,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,TY Optics San Luis Potosi,Printers Scan to Email-1,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,critical,TY Optics San Luis Potosi,VPN Traffic-1,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",30,,,0,4,,,
MSEL,medium,TY Optics San Luis Potosi,VPN Traffic-1,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,TY Optics San Luis Potosi,VPN Traffic-1,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,critical,TY Optics San Luis Potosi,VPN Traffic-1-1,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",30,,,0,4,,,
MSEL,medium,TY Optics San Luis Potosi,VPN Traffic-1-1,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,TY Optics San Luis Potosi,VPN Traffic-1-1,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,critical,TY Optics San Luis Potosi,Outbound Allow-1,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",30,,,0,4,,,
MSEL,medium,TY Optics San Luis Potosi,Outbound Allow-1,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,TY Optics San Luis Potosi,Outbound Allow-1,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
DUP_OBJ,low,Silao,FQDN-mazdalogi.fortiddns.com,Duplicate address object value detected,Review duplicate address objects and consolidate where appropriate.,5,mazdalogi.fortiddns.com,FQDN-mazdalogi.fortiddns.com;fqdn-mazdalogi.fortiddns.com,2,,,,
DUP_OBJ,low,Silao,fqdn-mazdalogi.fortiddns.com,Duplicate address object value detected,Review duplicate address objects and consolidate where appropriate.,5,mazdalogi.fortiddns.com,FQDN-mazdalogi.fortiddns.com;fqdn-mazdalogi.fortiddns.com,2,,,,
SHADOW_RULE,medium,Silao,QT to Silao,Rule is shadowed by earlier rule 'Inbound DMVPN',"Review rule order. Consider moving 'QT to Silao' above 'Inbound DMVPN' if needed, or remove it if redundant.",15,,,0,,,,Inbound DMVPN
SHADOW_RULE,medium,Silao,Client Internet Access,Rule is shadowed by earlier rule 'Test',"Review rule order. Consider moving 'Client Internet Access' above 'Test' if needed, or remove it if redundant.",15,,,0,,,,Test
SHADOW_RULE,medium,Silao,Superticket Portal,Rule is shadowed by earlier rule 'Test',"Review rule order. Consider moving 'Superticket Portal' above 'Test' if needed, or remove it if redundant.",15,,,0,,,,Test
SHADOW_RULE,medium,Silao,Streaming Media Web Access-1,Rule is shadowed by earlier rule 'Test',"Review rule order. Consider moving 'Streaming Media Web Access-1' above 'Test' if needed, or remove it if redundant.",15,,,0,,,,Test
SHADOW_RULE,medium,Silao,densoQUE.com 4443,Rule is shadowed by earlier rule 'Test',"Review rule order. Consider moving 'densoQUE.com 4443' above 'Test' if needed, or remove it if redundant.",15,,,0,,,,Test
MSEL,medium,Silao,SSH access to internal router,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MSP,high,Silao,SSH access to internal router,No security profile group or individual security profiles applied,Apply an approved security profile group or the required individual security profiles.,15,,,0,,,,
MLF,medium,Silao,SSH access to internal router,No log forwarding profile configured,Apply the approved Panorama log forwarding profile.,10,,,0,,,,
MDR,low,Silao,SSH access to internal router,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Silao,Inbound DMVPN,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MSP,high,Silao,Inbound DMVPN,No security profile group or individual security profiles applied,Apply an approved security profile group or the required individual security profiles.,15,,,0,,,,
MLF,medium,Silao,Inbound DMVPN,No log forwarding profile configured,Apply the approved Panorama log forwarding profile.,10,,,0,,,,
MDR,low,Silao,Inbound DMVPN,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Silao,QT to Silao,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MSP,high,Silao,QT to Silao,No security profile group or individual security profiles applied,Apply an approved security profile group or the required individual security profiles.,15,,,0,,,,
MLF,medium,Silao,QT to Silao,No log forwarding profile configured,Apply the approved Panorama log forwarding profile.,10,,,0,,,,
MDR,low,Silao,QT to Silao,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Silao,TEMP-DMVPN,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MSP,high,Silao,TEMP-DMVPN,No security profile group or individual security profiles applied,Apply an approved security profile group or the required individual security profiles.,15,,,0,,,,
MLF,medium,Silao,TEMP-DMVPN,No log forwarding profile configured,Apply the approved Panorama log forwarding profile.,10,,,0,,,,
MDR,low,Silao,TEMP-DMVPN,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Silao,VRF1 VPN TELQUE,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Silao,VRF1 VPN TELQUE,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MSP,high,Silao,VRF1 VPN TELQUE,No security profile group or individual security profiles applied,Apply an approved security profile group or the required individual security profiles.,15,,,0,,,,
MLF,medium,Silao,VRF1 VPN TELQUE,No log forwarding profile configured,Apply the approved Panorama log forwarding profile.,10,,,0,,,,
MDR,low,Silao,VRF1 VPN TELQUE,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,high,Silao,VRF2 VPN METRO,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",20,,,0,3,,,
MSEL,medium,Silao,VRF2 VPN METRO,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MSP,high,Silao,VRF2 VPN METRO,No security profile group or individual security profiles applied,Apply an approved security profile group or the required individual security profiles.,15,,,0,,,,
MLF,medium,Silao,VRF2 VPN METRO,No log forwarding profile configured,Apply the approved Panorama log forwarding profile.,10,,,0,,,,
MDR,low,Silao,VRF2 VPN METRO,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Silao,8x8 SSL,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Silao,8x8 SSL,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Silao,8x8 Apps,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Silao,8x8 Apps,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Silao,8x8 Apps,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Silao,8x8 SSL Temp,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Silao,8x8 SSL Temp,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Silao,8x8 SSL Temp,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Silao,8x8 NTP,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Silao,8x8 NTP,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Silao,Guest Splash page,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Silao,Guest Splash page,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Silao,Guest Splash page,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Silao,Radley CKQE-ISC webapp,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Silao,Radley CKQE-ISC webapp,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MSP,high,Silao,Radley CKQE-ISC webapp,No security profile group or individual security profiles applied,Apply an approved security profile group or the required individual security profiles.,15,,,0,,,,
MLF,medium,Silao,Radley CKQE-ISC webapp,No log forwarding profile configured,Apply the approved Panorama log forwarding profile.,10,,,0,,,,
MDR,low,Silao,Radley CKQE-ISC webapp,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,high,Silao,TTAQUE Email,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",20,,,0,3,,,
MSEL,medium,Silao,TTAQUE Email,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Silao,TTAQUE Email,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Silao,Hamden citrix website,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Silao,Hamden citrix website,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Silao,Hamden citrix website,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,high,Silao,Alternate http ports,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",20,,,0,3,,,
MSEL,medium,Silao,Alternate http ports,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Silao,Alternate http ports,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Silao,Alternate ports https,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Silao,Alternate ports https,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Silao,mazdalogi.fortiddns.com,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
OPR,critical,Silao,Test,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",30,,,0,4,,,
MSEL,medium,Silao,Test,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
OPR,high,Silao,Client Internet Access,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",20,,,0,3,,,
MSEL,medium,Silao,Client Internet Access,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Silao,Client Internet Access,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,high,Silao,Backup Internet Access,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",20,,,0,3,,,
MSEL,medium,Silao,Backup Internet Access,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Silao,Backup Internet Access,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,high,Silao,Silao-GUEST,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",20,,,0,3,,,
MSEL,medium,Silao,Silao-GUEST,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MLF,medium,Silao,Silao-GUEST,No log forwarding profile configured,Apply the approved Panorama log forwarding profile.,10,,,0,,,,
MDR,low,Silao,Silao-GUEST,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,high,Silao,TEMP-CATCHALL,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",20,,,0,3,,,
MSEL,medium,Silao,TEMP-CATCHALL,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MSP,high,Silao,TEMP-CATCHALL,No security profile group or individual security profiles applied,Apply an approved security profile group or the required individual security profiles.,15,,,0,,,,
MLF,medium,Silao,TEMP-CATCHALL,No log forwarding profile configured,Apply the approved Panorama log forwarding profile.,10,,,0,,,,
MDR,low,Silao,TEMP-CATCHALL,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Silao,SSH access Backup,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MSP,high,Silao,SSH access Backup,No security profile group or individual security profiles applied,Apply an approved security profile group or the required individual security profiles.,15,,,0,,,,
MLF,medium,Silao,SSH access Backup,No log forwarding profile configured,Apply the approved Panorama log forwarding profile.,10,,,0,,,,
MDR,low,Silao,SSH access Backup,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Silao,Proofpoint,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Silao,Proofpoint,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Silao,Proofpoint,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Silao,Superticket Portal,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Silao,Superticket Portal,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Silao,Superticket Portal,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,Silao,Streaming Media Web Access-1,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Silao,Streaming Media Web Access-1,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Silao,Streaming Media Web Access-1,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Silao,densoQUE.com 4443,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MSP,high,Silao,Sialo to Datacenters,No security profile group or individual security profiles applied,Apply an approved security profile group or the required individual security profiles.,15,,,0,,,,
MDR,low,Silao,Sialo to Datacenters,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSP,high,Silao,Datacenters to Silao,No security profile group or individual security profiles applied,Apply an approved security profile group or the required individual security profiles.,15,,,0,,,,
MDR,low,Silao,Datacenters to Silao,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Canada Legacy,Guest Splash page ISE,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Canada Legacy,Guest Splash page ISE,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,Canada Legacy,connect04.tmmc.ca,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
OPR,medium,Canada Legacy,cloud.axmax.de,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,Canada Legacy,cloud.axmax.de,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MSEL,medium,Canada Legacy,Proofpoint Admin Access,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Canada Legacy,Proofpoint Admin Access,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,high,Canada Legacy,Missed Apps,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",20,,,0,3,,,
MSEL,medium,Canada Legacy,Missed Apps,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Canada Legacy,Missed Apps,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSP,high,QUEBEC Legacy,IPSec Tunnels,No security profile group or individual security profiles applied,Apply an approved security profile group or the required individual security profiles.,15,,,0,,,,
MDR,low,QUEBEC Legacy,IPSec Tunnels,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSP,high,QUEBEC Legacy,BGP Peering-1,No security profile group or individual security profiles applied,Apply an approved security profile group or the required individual security profiles.,15,,,0,,,,
MDR,low,QUEBEC Legacy,BGP Peering-1,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,QUEBEC Legacy,QUEBEC Site to Datacenters,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSP,high,QUEBEC Legacy,QUEBEC Site to Datacenters,No security profile group or individual security profiles applied,Apply an approved security profile group or the required individual security profiles.,15,,,0,,,,
MDR,low,QUEBEC Legacy,QUEBEC Site to Datacenters,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSP,high,QUEBEC Legacy,Datacenters to QUEBEC Site,No security profile group or individual security profiles applied,Apply an approved security profile group or the required individual security profiles.,15,,,0,,,,
MDR,low,QUEBEC Legacy,Datacenters to QUEBEC Site,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSP,high,QUEBEC Legacy 2,IPSec Tunnels,No security profile group or individual security profiles applied,Apply an approved security profile group or the required individual security profiles.,15,,,0,,,,
MDR,low,QUEBEC Legacy 2,IPSec Tunnels,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSP,high,QUEBEC Legacy 2,BGP Peering-1,No security profile group or individual security profiles applied,Apply an approved security profile group or the required individual security profiles.,15,,,0,,,,
MDR,low,QUEBEC Legacy 2,BGP Peering-1,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,critical,QUEBEC Legacy 2,HQorate Wan Out-1,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",30,,,0,4,,,
MSEL,medium,QUEBEC Legacy 2,HQorate Wan Out-1,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,QUEBEC Legacy 2,HQorate Wan Out-1,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,critical,QUEBEC Legacy 2,HQorate Wan In-1,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",30,,,0,4,,,
MSEL,medium,QUEBEC Legacy 2,HQorate Wan In-1,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,QUEBEC Legacy 2,HQorate Wan In-1,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,QUEBEC Legacy 2,8x8 Apps-1,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,QUEBEC Legacy 2,8x8 Apps-1,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,QUEBEC Legacy 2,8x8 Apps-1,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,QUEBEC Legacy 2,8x8 SSL-1,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,QUEBEC Legacy 2,8x8 SSL-1,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,QUEBEC Legacy 2,8x8 SSL Temp-1-1,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,QUEBEC Legacy 2,8x8 SSL Temp-1-1,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,QUEBEC Legacy 2,8x8 SSL Temp-1-1,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,QUEBEC Legacy 2,8x8 NTP-1,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,QUEBEC Legacy 2,8x8 NTP-1,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
MSEL,medium,QUEBEC Legacy 2,8x8 DNS-1,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,QUEBEC Legacy 2,8x8 DNS-1,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,critical,TTGM Silao Warehouse,Access to Security Cameras,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",30,,,0,4,,,
MSEL,medium,TTGM Silao Warehouse,Access to Security Cameras,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,TTGM Silao Warehouse,Access to Security Cameras,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,critical,TTGM Silao Warehouse,Security Cameras Outbound,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",30,,,0,4,,,
MSEL,medium,TTGM Silao Warehouse,Security Cameras Outbound,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,TTGM Silao Warehouse,Security Cameras Outbound,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,medium,TTGM Silao Warehouse,WAN in to Security Cameras,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",15,,,0,2,,,
MSEL,medium,TTGM Silao Warehouse,WAN in to Security Cameras,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,TTGM Silao Warehouse,WAN in to Security Cameras,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
SHADOW_RULE,medium,Remote Sites,Panorama Public,Rule is shadowed by earlier rule 'Security-only-WEB',"Review rule order. Consider moving 'Panorama Public' above 'Security-only-WEB' if needed, or remove it if redundant.",15,,,0,,,,Security-only-WEB
SHADOW_RULE,medium,Remote Sites,VOIP 8x8 Apps,Rule is shadowed by earlier rule 'Security-only-WEB',"Review rule order. Consider moving 'VOIP 8x8 Apps' above 'Security-only-WEB' if needed, or remove it if redundant.",15,,,0,,,,Security-only-WEB
SHADOW_RULE,medium,Remote Sites,VOIP 8x8 SSL,Rule is shadowed by earlier rule 'Security-only-WEB',"Review rule order. Consider moving 'VOIP 8x8 SSL' above 'Security-only-WEB' if needed, or remove it if redundant.",15,,,0,,,,Security-only-WEB
SHADOW_RULE,medium,Remote Sites,VOIP 8x8 SSL temp,Rule is shadowed by earlier rule 'Security-only-WEB',"Review rule order. Consider moving 'VOIP 8x8 SSL temp' above 'Security-only-WEB' if needed, or remove it if redundant.",15,,,0,,,,Security-only-WEB
SHADOW_RULE,medium,Remote Sites,VOIP 8x8 NTP,Rule is shadowed by earlier rule 'Security-only-WEB',"Review rule order. Consider moving 'VOIP 8x8 NTP' above 'Security-only-WEB' if needed, or remove it if redundant.",15,,,0,,,,Security-only-WEB
SHADOW_RULE,medium,Remote Sites,Restricted Users,Rule is shadowed by earlier rule 'Security-only-WEB',"Review rule order. Consider moving 'Restricted Users' above 'Security-only-WEB' if needed, or remove it if redundant.",15,,,0,,,,Security-only-WEB
SHADOW_RULE,medium,Remote Sites,Streaming Media Web Access,Rule is shadowed by earlier rule 'Security-only-WEB',"Review rule order. Consider moving 'Streaming Media Web Access' above 'Security-only-WEB' if needed, or remove it if redundant.",15,,,0,,,,Security-only-WEB
SHADOW_RULE,medium,Remote Sites,Social Media Web Access,Rule is shadowed by earlier rule 'Security-only-WEB',"Review rule order. Consider moving 'Social Media Web Access' above 'Security-only-WEB' if needed, or remove it if redundant.",15,,,0,,,,Security-only-WEB
SHADOW_RULE,medium,Remote Sites,Common-Web,Rule is shadowed by earlier rule 'Security-only-WEB',"Review rule order. Consider moving 'Common-Web' above 'Security-only-WEB' if needed, or remove it if redundant.",15,,,0,,,,Security-only-WEB
SHADOW_RULE,medium,Remote Sites,Allowed-Apps,Rule is shadowed by earlier rule 'Security-only-WEB',"Review rule order. Consider moving 'Allowed-Apps' above 'Security-only-WEB' if needed, or remove it if redundant.",15,,,0,,,,Security-only-WEB
SHADOW_RULE,medium,Remote Sites,Allowed-Apps-Alternate ports,Rule is shadowed by earlier rule 'Security-only-WEB',"Review rule order. Consider moving 'Allowed-Apps-Alternate ports' above 'Security-only-WEB' if needed, or remove it if redundant.",15,,,0,,,,Security-only-WEB
SHADOW_RULE,medium,Remote Sites,Http Alternate ports,Rule is shadowed by earlier rule 'Security-only-WEB',"Review rule order. Consider moving 'Http Alternate ports' above 'Security-only-WEB' if needed, or remove it if redundant.",15,,,0,,,,Security-only-WEB
SHADOW_RULE,medium,Remote Sites,Dropbox Downloading,Rule is shadowed by earlier rule 'Security-only-WEB',"Review rule order. Consider moving 'Dropbox Downloading' above 'Security-only-WEB' if needed, or remove it if redundant.",15,,,0,,,,Security-only-WEB
SHADOW_RULE,medium,Remote Sites,Mcleod portal,Rule is shadowed by earlier rule 'Security-only-WEB',"Review rule order. Consider moving 'Mcleod portal' above 'Security-only-WEB' if needed, or remove it if redundant.",15,,,0,,,,Security-only-WEB
SHADOW_RULE,medium,Remote Sites,Missed Apps,Rule is shadowed by earlier rule 'Security-only-WEB',"Review rule order. Consider moving 'Missed Apps' above 'Security-only-WEB' if needed, or remove it if redundant.",15,,,0,,,,Security-only-WEB
SHADOW_RULE,medium,Remote Sites,Temp MS Teams,Rule is shadowed by earlier rule 'Security-only-WEB',"Review rule order. Consider moving 'Temp MS Teams' above 'Security-only-WEB' if needed, or remove it if redundant.",15,,,0,,,,Security-only-WEB
OPR,critical,Remote Sites,HQorate Wan Out,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",30,,,0,4,,,
MSEL,medium,Remote Sites,HQorate Wan Out,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
MDR,low,Remote Sites,HQorate Wan Out,Rule description is missing,Add a meaningful rule description to improve maintainability.,5,,,0,,,,
OPR,critical,Remote Sites,HQorate Wan In,Overly permissive rule detected,"Restrict source, destination, service, and/or application scope.",30,,,0,4,,,
MSEL,medium,Remote Sites,HQorate Wan In,Session-end logging is disabled,Enable log at session end for improved auditability and troubleshooting.,10,,,0,,,,
